"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Lower gym","6 Feb 2025, 18:01","6 Feb 2025, 19:17","","Leg Extension (Machine)",,"",0,"normal",43,13,,,
"Lower gym","6 Feb 2025, 18:01","6 Feb 2025, 19:17","","Leg Extension (Machine)",,"",1,"normal",50,12,,,
"Lower gym","6 Feb 2025, 18:01","6 Feb 2025, 19:17","","Leg Extension (Machine)",,"",2,"normal",50,12,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Chest Press (Machine)",,"",1,"normal",70,9,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Chest Press (Machine)",,"",2,"normal",75,7,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Chest Press (Machine)",,"",3,"normal",75,7,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rope Straight Arm Pulldown",,"",0,"normal",20,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rope Straight Arm Pulldown",,"",1,"normal",30,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rope Straight Arm Pulldown",,"",2,"normal",27.5,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rope Straight Arm Pulldown",,"",3,"normal",27.5,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",50,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",50,9,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Seated Shoulder Press (Machine)",,"",1,"normal",80,10,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Seated Shoulder Press (Machine)",,"",2,"normal",90,7,,,
"Upper gym","5 Feb 2025, 21:41","5 Feb 2025, 22:21","","Seated Shoulder Press (Machine)",,"",3,"normal",90,10,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Hack Squat (Machine)",,"",0,"normal",,10,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Hack Squat (Machine)",,"",1,"normal",50,8,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Hack Squat (Machine)",,"",2,"normal",50,8,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Standing Leg Curls",,"",0,"normal",5,10,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Standing Leg Curls",,"",1,"normal",10,10,,,
"Late night workout 🌙","1 Feb 2025, 23:06","1 Feb 2025, 23:57","","Standing Leg Curls",,"",2,"normal",10,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Chest Press (Machine)",,"",1,"normal",70,8,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Chest Press (Machine)",,"",2,"normal",75,8,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Chest Press (Machine)",,"",3,"normal",75,6,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Lat Pulldown (Cable)",,"",1,"normal",75,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Lat Pulldown (Cable)",,"",2,"normal",80,6,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Lat Pulldown (Cable)",,"",3,"normal",75,6,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Row (Machine)",,"",1,"normal",65,9,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Row (Machine)",,"",2,"normal",65,9,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Row (Machine)",,"",3,"normal",65,7,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Shoulder Press (Machine)",,"",1,"normal",80,10,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Shoulder Press (Machine)",,"",2,"normal",90,8,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Seated Shoulder Press (Machine)",,"",3,"normal",90,8,,,
"Upper gym","31 Jan 2025, 21:29","31 Jan 2025, 22:37","","Bicep Curl (Dumbbell)",,"",0,"normal",12.5,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Seated Leg Curl (Machine)",,"",1,"normal",36,11,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Seated Leg Curl (Machine)",,"",2,"normal",43,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Seated Leg Curl (Machine)",,"",3,"normal",50,7,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Squat (Barbell)",,"",1,"normal",40,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Squat (Barbell)",,"",2,"normal",40,8,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Romanian Deadlift (Barbell)",,"",0,"normal",15,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Romanian Deadlift (Barbell)",,"",1,"normal",30,12,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Leg Press (Machine)",,"",0,"normal",80,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Leg Press (Machine)",,"",1,"normal",110,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Leg Press (Machine)",,"",2,"normal",110,10,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Leg Extension (Machine)",,"",0,"normal",43,13,,,
"Lower gym","30 Jan 2025, 21:48","30 Jan 2025, 22:37","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Chest Press (Machine)",,"",1,"normal",70,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Chest Press (Machine)",,"",2,"normal",75,6,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Seated Row (Machine)",,"",1,"normal",65,9,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Seated Row (Machine)",,"",2,"normal",65,10,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Seated Row (Machine)",,"",3,"normal",65,8,,,
"Upper gym","28 Jan 2025, 22:43","28 Jan 2025, 23:24","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Chest Press (Machine)",,"",1,"normal",70,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Chest Press (Machine)",,"",2,"normal",75,6,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Chest Press (Machine)",,"",3,"normal",75,7,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lat Pulldown (Cable)",,"",2,"normal",80,6,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lat Pulldown (Cable)",,"",3,"normal",80,7,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Row (Machine)",,"",1,"normal",65,9,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Row (Machine)",,"",2,"normal",65,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Row (Machine)",,"",3,"normal",65,8,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Shoulder Press (Machine)",,"",1,"normal",85,9,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Shoulder Press (Machine)",,"",2,"normal",90,8,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Seated Shoulder Press (Machine)",,"",3,"normal",90,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Lateral Raise (Dumbbell)",,"",3,"normal",10,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Bicep Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Bicep Curl (Dumbbell)",,"",2,"normal",15,7,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Triceps Extension (Cable)",,"",0,"normal",55,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Triceps Extension (Cable)",,"",1,"normal",55,10,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Triceps Extension (Cable)",,"",2,"normal",55,9,,,
"Upper gym","26 Jan 2025, 18:25","26 Jan 2025, 19:47","","Triceps Extension (Cable)",,"",3,"normal",55,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Seated Leg Curl (Machine)",,"",1,"normal",36,11,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Seated Leg Curl (Machine)",,"",2,"normal",43,8,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Seated Leg Curl (Machine)",,"",3,"normal",43,7,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Squat (Barbell)",,"",1,"normal",60,6,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Squat (Barbell)",,"",2,"normal",60,5,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Squat (Barbell)",,"",3,"normal",60,5,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Romanian Deadlift (Barbell)",,"",0,"normal",15,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Romanian Deadlift (Barbell)",,"",1,"normal",30,11,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Romanian Deadlift (Barbell)",,"",2,"normal",30,11,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Romanian Deadlift (Barbell)",,"",3,"normal",30,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Press (Machine)",,"",0,"normal",80,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Press (Machine)",,"",1,"normal",120,9,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Press (Machine)",,"",2,"normal",120,7,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Press (Machine)",,"",3,"normal",120,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Extension (Machine)",,"",0,"normal",36,15,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Extension (Machine)",,"",1,"normal",43,11,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Single Leg Standing Calf Raise (Dumbbell)",,"",0,"normal",,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Single Leg Standing Calf Raise (Dumbbell)",,"",1,"normal",,10,,,
"Lower gym","25 Jan 2025, 19:04","25 Jan 2025, 20:38","","Single Leg Standing Calf Raise (Dumbbell)",,"",2,"normal",,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Chest Press (Machine)",,"",1,"normal",70,9,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Chest Press (Machine)",,"",2,"normal",75,7,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Chest Press (Machine)",,"",3,"normal",70,8,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Lat Pulldown (Cable)",,"",1,"normal",75,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Lat Pulldown (Cable)",,"",2,"normal",80,6,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Lat Pulldown (Cable)",,"",3,"normal",75,7,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Row (Machine)",,"",1,"normal",65,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Row (Machine)",,"",2,"normal",65,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Row (Machine)",,"",3,"normal",65,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Shoulder Press (Machine)",,"",1,"normal",85,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Shoulder Press (Machine)",,"",2,"normal",90,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Seated Shoulder Press (Machine)",,"",3,"normal",90,9,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Bicep Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,11,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Triceps Extension (Cable)",,"",0,"normal",40,12,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,7,,,
"Upper gym","23 Jan 2025, 19:40","23 Jan 2025, 21:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,7,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Seated Leg Curl (Machine)",,"",1,"normal",36,10,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Seated Leg Curl (Machine)",,"",2,"normal",43,9,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Seated Leg Curl (Machine)",,"",3,"normal",43,8,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Seated Leg Curl (Machine)",,"",4,"normal",43,7,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Romanian Deadlift (Barbell)",,"",0,"normal",15,10,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Romanian Deadlift (Barbell)",,"",1,"normal",30,10,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Press (Machine)",,"",0,"normal",70,15,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Press (Machine)",,"",1,"normal",90,11,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Press (Machine)",,"",2,"normal",90,10,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Extension (Machine)",,"",0,"normal",29,12,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Extension (Machine)",,"",1,"normal",36,9,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Extension (Machine)",,"",2,"normal",43,9,,,
"Lower gym","22 Jan 2025, 19:11","22 Jan 2025, 19:59","","Leg Extension (Machine)",,"",3,"normal",43,11,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Chest Press (Machine)",,"",1,"normal",70,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Chest Press (Machine)",,"",2,"normal",75,7,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Chest Press (Machine)",,"",3,"normal",70,7,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lat Pulldown (Cable)",,"",1,"normal",75,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lat Pulldown (Cable)",,"",2,"normal",75,7,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lat Pulldown (Cable)",,"",3,"normal",75,7,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Row (Machine)",,"",1,"normal",65,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Row (Machine)",,"",2,"normal",65,9,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Row (Machine)",,"",3,"normal",65,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Shoulder Press (Machine)",,"",1,"normal",85,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Shoulder Press (Machine)",,"",2,"normal",85,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Seated Shoulder Press (Machine)",,"",3,"normal",85,9,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lateral Raise (Dumbbell)",,"",2,"normal",10,9,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Lateral Raise (Dumbbell)",,"",3,"normal",10,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Bicep Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Bicep Curl (Dumbbell)",,"",1,"normal",15,9,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Bicep Curl (Dumbbell)",,"",2,"normal",15,7,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Triceps Extension (Cable)",,"",0,"normal",40,10,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Triceps Extension (Cable)",,"",1,"normal",50,13,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Triceps Extension (Cable)",,"",2,"normal",55,9,,,
"Upper gym","21 Jan 2025, 18:41","21 Jan 2025, 20:14","","Triceps Extension (Cable)",,"",3,"normal",55,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Chest Press (Machine)",,"",1,"normal",70,8,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Chest Press (Machine)",,"",2,"normal",70,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Chest Press (Machine)",,"",3,"normal",75,7,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lat Pulldown (Cable)",,"",2,"normal",80,6,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lat Pulldown (Cable)",,"",3,"normal",75,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Row (Machine)",,"",1,"normal",60,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Row (Machine)",,"",2,"normal",65,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Row (Machine)",,"",3,"normal",65,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Shoulder Press (Machine)",,"",1,"normal",85,9,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Shoulder Press (Machine)",,"",2,"normal",85,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Seated Shoulder Press (Machine)",,"",3,"normal",85,7,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Lateral Raise (Dumbbell)",,"",1,"normal",10,8,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Bicep Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Bicep Curl (Dumbbell)",,"",1,"normal",15,7,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Triceps Extension (Cable)",,"",0,"normal",50,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Triceps Extension (Cable)",,"",1,"normal",50,6,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,10,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,7,,,
"Upper gym","19 Jan 2025, 17:36","19 Jan 2025, 19:04","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,7,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Chest Press (Machine)",,"",1,"normal",65,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Chest Press (Machine)",,"",2,"normal",75,7,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Chest Press (Machine)",,"",3,"normal",70,7,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Lat Pulldown (Cable)",,"",2,"normal",80,5,,,
